General Product Safety Regulation – Hazardous Substances
Note: Group entries are split in different rows.
Export date: 23/02/2026 15:07:04


"Substance Identifier"	""	



"Distillates (petroleum), catalytic reformed straight-run naphtha overheads; Low boiling point cat-reformed naphtha [A complex combination of hydrocarbons obtained by the catalytic reforming of straight-run naphtha followed by the fractionation of the total effluent. It consists of saturated aliphatic hydrocarbons having carbon numbers predominantly in the range of C2 through C6.]"	"271-008-1"	"68513-63-3"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), catalytic reformer fractionator residue, high-boiling; Gasoil — unspecified [A complex combination of hydrocarbons from the distillation of catalytic reformer fracftionator residue. It boils in the range of approximately 343 °C to 99°C (650°F to 750 °F).]"	"270-719-4"	"68477-29-2"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), catalytic reformer fractionator residue, intermediate-boiling; Gasoil — unspecified [A complex combination of hydrocarbons from the distillation of catalytic reformer fractionator residue. It boils in the range of approximately 288°C to 371°C (550°F to 700°F).]"	"270-721-5"	"68477-30-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), catalytic reformer fractionator residue, low-boiling; Gasoil — unspecified [The complex combination of hydrocarbons from the distillation of catalytic reformer fractionator residue. It boils approximately below 288 °C (550°F).]"	"270-722-0"	"68477-31-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), chemically neutralized heavy naphthenic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by a treating process to remove acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of at least 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-135-1"	"64742-34-3"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), chemically neutralized heavy paraffinic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons obtained from a treating proces to remove acidic materials. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of at least 100 SUS at 100 °F (19cSt at 40 °C). It contains a relatively large proportion of aliphatic hydrocarbons.]"	"265-127-8"	"64742-27-4"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), chemically neutralized light naphthenic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by a treating process to remove acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS a 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-136-7"	"64742-35-4"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), chemically neutralized light paraffinic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by a treating process to remove acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity less than 100 SUS at 100 °F (19cSt at 40 °C).]"	"265-128-3"	"64742-28-5"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), chemically neutralized light; Kerosine — unspecified [A complex combination of hydrocarbons produced by a treating process to remove acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C9 through C16 and boiling in the range of approximately 150 °C to 290 °C (302 °F to 554 °F).]"	"265-132-5"	"64742-31-0"	""	"yes"	""	""	""	""	
"Distillates (petroleum), chemically neutralized middle; Gasoil — unspecified [A complex combination of hydrocarbons produced by a treating process to remove acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C20 and boiling in the range of approximately 205°C to 345°C (401°F to 653°F).]"	"265-130-4"	"64742-30-9"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), clay-treated heavy naphthenic; Baseoil — unspecified [A complex combination of hydrocarbons resulting from treatment of a petroleum fraction with natural or modified clay in either a contacting or percolation process to remove the trace amounts of polar compounds and impurities present. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of at least 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-146-1"	"64742-44-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), clay-treated light naphthenic; Baseoil — unspecified [A complex combination of hydrocarbons resulting from treatment of a petroleum fraction with natural or modified clay in either a contacting or percolation process to remove the trace amounts of polar compounds and impurities present. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-147-7"	"64742-45-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), clay-treated light paraffinic; Baseoil — unspecified [A complex combination of hydrocarbons resulting from treatment of a petroleum fraction with natural or modified clay in either a contacting or percolation process to remove the trace amounts of polar compounds and impurities present. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains a relatively large proportion of saturated hydrocarbons.]"	"265-138-8"	"64742-37-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), clay-treated middle; Gasoil — unspecified [A complex combination of hydrocarbons resulting from treatment of a petroleum fraction with natural or modified clay, usually in a percolation process to remove the trace amounts of polar compounds and impurities present. It consists of hydrocarbons having carbon numbers predominantly in the range of C9 through C20 and boiling in the range of approximately 150°C to 345°C (302°F to 653°F).]"	"265-139-3"	"64742-38-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), clay-treated paraffinic; Baseoil — unspecified [A complex combination of hydrocarbons resulting from treatment of a petroleum fraction with natural or modified clay in either a contacting or percolation process to remove the trace amounts of polar compounds and impurities present. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of at least 100 SUS at 100 °F (19cSt at 40 °C). It contains a relatively large proportion of saturated hydrocarbons.]"	"265-137-2"	"64742-36-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), complex dewaxed heavy paraffinci; Baseoil — unspecified [A complex combination of hydrocarbons obtained by dewaxing heavy paraffinic distillate. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of equal to or greater than 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"292-613-7"	"90640-91-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), complex dewaxed light paraffinic; Baseoil — unspecified [A complex combination of hydrocarbons obtained by dewaxing light paraffinic distillate. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C12 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"292-614-2"	"90640-92-9"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), cracked steam-cracked petroleum distillates; Cracked gasoil [A complex combination of hydrocarbons produced by distilling cracked steam cracked distillate and/or its fractionation products. It consists of hydrocarbons having carbon numbers predominently in the range of C10 to low molecular weight polymers.]"	"270-727-8"	"68477-38-3"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), cracked stripped steam-cracked petroleum distillates, C10-12 fraction; Cracked kerosine [A complex combination of hydrocarbons obtained by distilling cracked stripped steam-cracked distillates. It consists predominantly of aromatic hydrocarbons having carbon numbers in the range of C10 through C12.]"	"270-729-9"	"68477-40-7"	""	"yes"	""	""	""	""	
"Distillates (petroleum), cracked stripped steam-cracked petroleum distillates, C8-10 fraction; Cracked kerosine [A complex combination of hydrocarbons obtained by distilling cracked stripped steam-cracked distillates. It consists of hydrocarbons having carbon numbers in the range of C8 through C10 and boiling in the range of approximately 129°C to 194°C (264 °F to 382 °F).]"	"270-728-3"	"68477-39-4"	""	"yes"	""	""	""	""	
"Distillates (petroleum), depentanizer overheads; Low boiling point naphtha -unspecified [A complex combination of hydrocarbons obtained from a catalytic cracked gas stream. It consists of aliphatic hydro carbons having carbon numbers predominantly in the range of C4 through C6.]"	"270-771-8"	"68477-89-4"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), dewaxed heavy paraffinic, hydrotreated; Baseoil — unspecified [A complex combination of hydrocarbons obtained from an intensive treatment of dewaxed distillate by hydrogenation in the presence of a catalyst. It consists predominantly of saturated hydrocarbons having carbon numbers predominantly in the range of C25 through C39 and produces a finished oil with a viscosity of approximately 44 cSt at 50 °C.]"	"295-300-3"	"91995-39-0"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), dewaxed light paraffinic, hydrotreated; Baseoil — unspecified [A complex combination of hydrocarbons obtained from an intensive treatment of dewaxed distillate by hydrogenation in the presence of a catalyst. It consists predominantly of saturated hydrocarbons having carbon numbers predominantly in the range of C21 through C29 and produces a finished oil with a viscosity of approximately 13 cSt at 50 °C.]"	"295-301-9"	"91995-40-3"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), heat-soaked steam-cracked naphtha, C5-rich; Low boiling point naphtha — unspecified [A complex combination of hydrocarbons obtained by distillation of heat-soaked steam- cracked naphtha. It consists predominantly of hydrocarbons having carbon numbers in the range of C4 through C6, predominantly C5.]"	"295-302-4"	"91995-41-4"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), heavy arom.; Low boiling point thermally cracked naphtha [The complex combination of hydrocarbons from the distillation of the products from the thermal cracking of ethane and propane. This higher boiling fraction consists predominantly of C5-7 aromatic hydrocarbons with some unsaturated aliphatic hydrocarbons having carbon number predominantly of C5. This stream may contain benzene.]"	"267-563-4"	"67891-79-6"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), heavy catalytic cracked; Heavy Fuel oil [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C35 and boiling in the range of approximately 260°C to 500°C (500°F to 932°F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	"265-063-0"	"64741-61-3"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), heavy hydrocracked; Baseoil — unspecified [A complex combination of hydrocarbons from the distillation of the products from a hydrocracking process. It consists predominantly of saturated hydrocarbons having carbon numbers in the range of C15-C39 and boiling in the range of approximately 260 °C to 600 °C (500 °F to 1112 °F).]"	"265-077-7"	"64741-76-0"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), heavy naphthenic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil with a viscosity of at least 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-054-1"	"64741-53-3"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), heavy steam-cracked; Cracked gasoil [A complex combination of hydrocarbons obtained by distillation of steam cracking heavy residues. It consists predominantly of highly alkylated heavy aromatic hydrocarbons boiling in the range of approximately 250 °C to 400 °C (482 °F to 752 °F).]"	"309-939-3"	"101631-14-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), heavy thermal cracked; Heavy Fuel oil [A complex combination of hydrocarbons from the distillation of the products from a thermal cracking process. It consists predominantly of unsaturated hydrocarbons having carbon numbers predominantly in the range of C15 through C36 and boiling in the range of approximately 260°C to 480 °C (500 °F to 896 °F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	"265-082-4"	"64741-81-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), highly refined middle; Gasoil — unspecified [A complex combination of hydrocarbons obtained by the subjection of a petroleum fraction to several of the following steps: filtration, centrifugation, atmospheric distillation, vacuum distillation, acidification, neutralization and clay treatment. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C10 through C20.]"	"292-615-8"	"90640-93-0"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydro- treated light; Kerosine — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C9 through C16 and boiling in the range of approxi mately 150 °C to 290 °C (302 °F to 554 °F).]"	"265-149-8"	"64742-47-8"	""	"yes"	""	""	""	""	
"Distillates (petroleum), hydrocracked solvent-refined light; Baseoil — unspecified [A complex combination of hydrocarbons obtained by the solvent treatment of a distillate from hydrocracked petroleum distillates. It consists predomiantly of hydrocarbons having carbon numbers predominantly in the range of C18 through C27 and boiling in the range of approximately 370 °C to 450°C (698 °F to 842 °F.]"	"307-010-7"	"97488-73-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrocracked solvent-refined, dewaxed; Baseoil — unspecified [A complex combination of liquid hydrocarbons obtained by recrystallization of dewaxed hydrocracked solvent-refined petroleum distillates.]"	"295-306-6"	"91995-45-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized full-range middle coker; Kerosine — unspecified [A complex combination of hydrocarbons obtained by fractionation from hydrodesulfurized coker distillate. It consists predominantly of hydrocarbons having carbon; numbers predominantly in the range of C8 through C16 and boiling in the range of approximately 120 °C to 283 °C (248 °F to 541 °F).]"	"309-864-6"	"101316-58-9"	""	"yes"	""	""	""	""	
"Distillates (petroleum), hydrodesulfurized full-range middle; Heavy Fuel oil [A complex combination of hydrocarbons obtained by treating a petroleum stock with hydrogen. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C9 through C25 and boiling in the range of approximately 150°C to 400°C (302 °F to 752 °F).]"	"309-863-0"	"101316-57-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized heavy catalytic cracked; Heavy Fuel oil [A complex combination of hydrocarbons obtained by treatment of heavy catalytic cracked distillates with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C35 and boiling in the range of approximately 260°C to 500 °C (500°F to 932°F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	"269-784-1"	"68333-28-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized intermediate catalytic cracked; Heavy Fuel oil [A complex combination of hydrocarbons obtained by treating intermediate catalytic cracked distillates with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C30 and boiling in the range of approximately 205 °C to 450 °C (401 °F to 842 °F). It contains a relatively large proportion of tricyclic aromatic hydrocarbons.]"	"269-783-6"	"68333-27-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized light catalytic cracked; Cracked gasoil [A complex combination of hydrocarbons obtained by treating light catalytic cracked distillates with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly in the range of C9 through C25 and boiling in the range of approximately 150 °C to 400 °C (302 °F to 752 °F). It contains a relatively large proportion of bicyclic aromatic hydrocarbons.]"	"269-781-5"	"68333-25-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized middle coker; Cracked gasoil [A complex combination of hydrocarbons by fractionation from hydrodesulfurised coker distillate stocks. Is consists of hydrocarbons having carbon numbers predominantly in the range of C12 through C21 and boiling in the range of approximately 200 °C to 360 °C (392 °F to 680 °F).]"	"309-865-1"	"101316-59-0"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized middle; Gasoil — unspecified [A complex combination of hydrocarbons obtained from a petroleum stock by treating with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C25 and boiling in the range of approximately 205°C to 400°C (401°F to 752°F).]"	"265-183-3"	"64742-80-9"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrodesulfurized thermal cracked middle; Cracked gasoil [A complex combination of hydrocarbons obtained by fractionation from hydrodesulfurized themal cracker distillate stocks. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C11 to C25 and boiling in the range of approximately 205 °C to 400o°C (401°F to 752°F).]"	"285-505-6"	"85116-53-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrotreated heavy naphtha, deisohexanizer overheads; Low boiling point hydrogen treated naphtha [A complex combination of hydrocarbons obtained by distillation of the products from a heavy naphtha hydrotreating process. It consists of hydrocarbons having carbon numbers predominantly in the range of C3 through C6 and boiling in the range of approximately - 49 °C to 68 °C (- 57°F to 155°F).]"	"270-094-8"	"68410-98-0"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), hydrotreated heavy naphthenic; Baseoil — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil of at least 100 SUS at 100°F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-155-0"	"64742-52-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrotreated heavy paraffinic; Baseoil — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and produces a finished oil of at least 100 SUS at 100°F (19cSt at 40 °C). It contains a relatively large proportion of saturated hydrocarbons.]"	"265-157-1"	"64742-54-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrotreated light naphthenic; Baseoil — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-156-6"	"64742-53-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrotreated light paraffinic; Baseoil — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains a relatively large proportion of saturated hydrocarbons.]"	"265-158-7"	"64742-55-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), hydrotreated middle, intermediate boiling; Low boiling point hydrogen treated naphtha [A complex combination of hydrocarbons obtained by the distillation of products from a middle distillate hydrotreating process. It consists of hydrocarbons having carbon numbers predominantly in the range of C5 through C10 and boiling in the range of approximately 127o C to 188o C (262°F to 370°F).]"	"270-092-7"	"68410-96-8"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), hydrotreated middle; Gasoil — unspecified [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C25 and boiling in the range of approximately; 205°C to 400°C (401 °F to 752 °F).]"	"265-148-2"	"64742-46-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), intermediate catalytic cracked, thermally degraded; Heavy Fuel oil [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process which has been used as a heat transfer fluid. It consists predominantly of hydrocarbons boiling in the range of approximately 220 °C to 450 C (428 °F to 842 °F). This stream is likely to contain organic sulfur compounds.]"	"295-990-6"	"92201-59-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), intermediate catalytic cracked; Cracked gasoil [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C30 and boiling in the range of approximately 205 °C to 450 °C (401 °F to 842 °F). It contains a relatively large proportion of tricyclic aromatic hydrocarbons.]"	"265-062-5"	"64741-60-2"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), intermediate paraffinic, carbon-treated; Gasoil — unspecified [A complex combination of hydrocarbons obtained by the treatment of petroleum with activated charcoal for the removal of trace polar consti tuents and impurities. It consists predominantly of hydrocarbons having carbon numbers predominantly in the range of C16 through C36.]"	"309-668-0"	"100683-98-5"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), intermediate paraffinic, clay-treated; Gasoil — unspecified [A complex combination of hydrocarbons obtained by the treatment of petroleum with bleaching earth for the removal of trace polar constituents and impurities. It consists predomi nantly of hydrocarbons having carbon numbers predominantly in the range of C16 through C36.]"	"309-669-6"	"100683-99-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), intermediate vacuum; Heavy Fuel oil [A complex combination of hydrocarbons produced by the vacuum, distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C14 through C42 and boiling in the range of approximately 250°C to 545°C (482°F to 1013°F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	"274-683-0"	"70592-76-6"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), light arom.; Low boiling point thermally cracked naphtha [The complex combination of hydrocarbons from the distillation of the products from the thermal cracking of ethane and propane. This lower boiling fraction consists predominantly of C5-7 aromatic hydrocarbons with some unsaturated aliphatic hydrocarbons having a carbon number predominantly of C5. This stream may contain benzene.]"	"267-565-5"	"67891-80-9"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), light catalytic cracked, thermally degraded; Cracked gasoil [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process which has been used as a heat transfer fluid. It consists predominantly of hydrocarbons boiling in the range of approximately 190°C to 340°C (374°F to 644°F). This stream is likely to contain organic sulfur compounds.]"	"295-991-1"	"92201-60-0"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), light catalytic cracked; Cracked gasoil [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process. It consists of hydrocarbons having carbon numbers predominantly in the range of C9 through C25 and boiling in the range of approximately 150 °C to 400 °C (302 °F to 752 °F). It contains a relatively large proportion of bicyclic aromatic hydrocarbons.]"	"265-060-4"	"64741-59-9"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), light distillate hydrotreating process, low-boiling; Low boiling point hydrogen treated naphtha [A complex combination of hydrocarbons obtained by the distillation of products from the light distillate hydrotreating process. It consists of hydrocarbons having carbon numbers predominantly in the range of C6 through C9 and boiling in the range of approximately 3 o C to 194 o C (37 °F to 382 °F).]"	"270-093-2"	"68410-97-9"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), light hydrocracked; Cracked gasoil [A complex combination of hydrocarbons from distillation of the products from a hydrocracking process. It consists predominantly of saturated hydrocarbons having carbon numbers predominantly in the range of C10 through C18 and boiling in the range of approxi mately 160°C to 320°C (320 °F to 608 °F).]"	"265-078-2"	"64741-77-1"	""	"yes"	""	""	""	""	
"Distillates (petroleum), light naphthenic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains relatively few normal paraffins.]"	"265-053-6"	"64741-52-2"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), light paraffinic; Unrefined or mildly refined baseoil [A complex combination of hydrocarbons produced by vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C30 and produces a finished oil with a viscosity of less than 100 SUS at 100 °F (19cSt at 40 °C). It contains a relatively large proportion of saturated aliphatic hydrocarbons normally present in this distillation range of crude oil.]"	"265-051-5"	"64741-50-0"	""	"yes"	""	"Annex 17 Appendix 1"	""	""	
"Distillates (petroleum), light straight-run gasoline frac tionation stabilizer overheads; Low boiling point naphtha [A complex combination of hydrocarbons obtained by the fractionation of light straight-run gasoline. It consists of saturated aliphatic hydrocarbons having carbon numbers predominantly in he range of C3 through C6.]"	"272-931-2"	"68921-08-4"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), light thermal cracked, debutanized arom.; Low boiling point thermally cracked naphtha [A complex combination of hydrocarbons produced by the distillation of products from a thermal cracking process. It consists predominantly of aromatic hydrocarbons, primarily benzene.]"	"273-266-0"	"68955-29-3"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), light thermal cracked; Cracked gasoil [A complex combination of hydrocarbons from the distillation of the products from a thermal cracking process. It consists predominantly of unsaturated hydrocarbons having carbon numbers predominantly in the range of C10 through C22 and boiling in the range of approximately 160°C to 370 °C (320°F to 698°F).]"	"265-084-5"	"64741-82-8"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), light vacuum; Heavy Fuel oil [A complex combination of hydrocarbons produced by the vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C35 and boiling in the range of approximately 250 °C to 545°C (482°F to 1013 °F).]"	"274-684-6"	"70592-77-7"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
"Distillates (petroleum), naphtha steam cracking-derived, hydro-treated light arom.; Low boiling point cat-cracked naphtha. [A complex combination of hydrocarbons obtained by treating a light distillate from steam-cracked naphtha. It consists predominantly of aromatic hydrocarbons.]"	"295-311-3"	"91995-50-5"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), naphtha steam cracking-derived, solvent-refined light hydrotreated; Low boiling point modified naphtha [A complex combination of hydrocarbons obtained as the raffinates from a solvent extraction process of hydrotreated light distillate from steam-cracked naphtha.]"	"295-315-5"	"91995-53-8"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), naphtha unifiner stripper; Low boiling point naphtha -unspecified [A complex combination of hydrocarbons produced by stripping the products from the naphtha unifiner. It consists of saturated aliphatic hydrocarbons having carbon numbers predominantly in the range of C2 through C6.]"	"272-932-8"	"68921-09-5"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), naphtha-raffinate pyrolyzate-derived, gasoline-blending; Low boiling point thermally cracked naphtha [The complex combination of hydrocarbons obtained by the pyrolysis fractionation at 816°C (1 500 °F) of naphtha and raffinate. It consists predominantly of hydrocarbons having a carbon number of C9 and boiling at approximately 204 °C (400°F).]"	"270-344-6"	"68425-29-6"	""	"yes"	""	"Annex 17 Appendix 2; Annex 17 Appendix 4"	""	""	
"Distillates (petroleum), petroleum residues vacuum; Heavy Fuel oil [A complex combination of hydrocarbons produced by the vacuum distillation of the residuum from the atmospheric distillation of crude oil.]"	"273-263-4"	"68955-27-1"	""	"yes"	""	"Annex 17 Appendix 2"	""	""	
